file,bpm,score_rythme,score_musicalite,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,genre_ambient,genre_classical,genre_electronic,genre_jazz,genre_latino,genre_pop,genre_reggea,genre_rock,genre_simple_note,genre_unknown,genre_voice,version_degraded_musicality,version_degraded_rhythm,version_original
audio_degraded/guitar_130469_Electric_Guitar_1__degraded_rhythm.wav,-0.19509776480758564,-0.015791950086974406,0.01668476951267876,-0.2876995365238833,0.48159764444671566,1.055518517839461,0.5481450808851082,-0.7485897930173352,-0.3660197824478039,-1.8343170011279737,-0.3235501061428576,-1.4581688035746232,0.22771172866053932,-0.5067057623111227,0.3875721534559122,-0.5090767602564255,-0.21693684095377316,-0.4888187376339324,0.5568202738773227,-0.013306152746174218,0.7759226355799518,-0.7018961887599511,-0.8696439748761366,-1.345536066343276,-1.4818366164694825,-1.2034658687406792,-1.4031804413713498,-1.1863531815607204,-1.2895574451389207,-0.7856868382928528,-0.03050561904881213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/piano_665805_Piano_in_11_8_411__degraded_rhythm.wav,-1.8870255293917366,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-1.005524736914984,0.5347990248202247,1.234966301010206,-0.8591185601101937,0.37264992556173016,0.6473762323543838,0.6337846069202165,0.18585147698357973,1.0093276313790847,0.813606814753397,0.614709205966249,-0.17799804556073212,0.5713580764915971,2.1077061550833895,1.6592158389504552,0.25529771322543976,-0.3872720919212512,-0.5134276174519202,-0.2919797711140701,0.58582679958662,0.6333145057181627,0.20442667817608912,0.27936868361367584,1.088291357828483,1.8326039399618053,-0.7504355301221844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/ambient_737002_large_meadow_with_nature_sounds_and_nearby_city_background_noises__degraded_musicality.wav,-0.19509776480758564,-4.937176383825587e-16,0.0,,-1.9758647301602605,-0.20719927708984145,-0.1289533483328062,-1.3364432857764377,1.343033106885041,-0.16790414595039374,0.47229235860937296,0.5124184451035939,0.8265755543189838,0.634674040435185,1.737200923567636,1.3972043645573051,0.4464174100312848,2.3666649509699744,0.2436248122144752,0.3500153037480842,0.3708280985975099,0.48843832865344233,0.3847954976534882,0.5382991998629326,0.7306158030923272,0.5607743652442483,0.3076607194801394,0.2872780746960917,0.2926510102194279,0.2500129616426944,0.8457063264850787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
audio_degraded/guitar_527603_B_String_B0__degraded_musicality.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-0.760514992434763,-1.6342575496026361,1.028320854461043,0.2080181214016792,1.5655396595471824,1.5090444229705136,2.105121281722462,1.8008496861208454,2.0124149344999998,1.6983611859344572,2.231043843226623,1.7356801203368724,2.110128629807078,1.3837808449296845,1.5648290633739719,1.6774951337813315,1.7925532073227588,1.5974046584530166,1.7418892324965911,1.7474215146637135,1.4758039340884497,1.1947853681126708,1.1612662875637882,1.2704263472290362,1.432664709627039,-0.893071297779936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
guitar/78424_cl_min_a1.mp3,-0.043014370238223756,-0.36321485200040143,0.6774016422147574,,,0.5315649184705366,0.047332870380225406,-1.1121382885639683,0.2137325178973754,-0.3198007341057205,-0.8809043385482191,0.5310233734432511,-0.5530596115696309,-0.5624472934580717,-0.7239548428813449,-0.34697887962608814,-0.604762587700083,0.2046571425644448,-0.510892368101122,0.06552621195291901,0.697344383935512,0.6500666126321456,-0.03321101804973127,-0.09424106243525382,-0.09796272942864735,-0.5126394156719525,-0.8067269753212636,-0.32017439621326815,0.6249006399105357,-0.23956318740756513,0.2171745075662851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/synth_208499_Analog_Synth_01_G___degraded_rhythm.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-0.9354311797219614,-1.5998463428272265,-0.3099133017986157,-1.2233518961765586,-1.1562937458662366,-1.155992393617355,-0.16114764811762491,0.15137553031064405,0.1327032590843862,-0.6005932401869205,-0.10374592258371457,0.6002760055623555,1.4093777928352291,-0.11631558634450762,0.27493295476495033,0.15822952792280282,0.011553011108908664,0.5299962694629238,1.8973844690002324,0.29173076496704564,-0.10962261276579158,-0.10522416747788818,-0.24366782887803595,-0.26962248681983375,-0.26722077605796696,-0.38638434498933716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
guitar/545836_Short_electric_guitar_phrase.mp3,0.07104817568879766,-0.36321485200040143,-0.31367366683836057,,,0.21832141706011987,1.3422491700778392,0.8116997689550509,-0.996372792079497,0.8833214519104798,0.013201663717264951,-1.1345363486780298,-1.755401790384374,-0.8282269280573408,-1.0629226810592851,-1.1884578165945106,-1.3968392040790518,-0.8257626542231992,-1.4821422930777628,-1.3037695347405753,-0.13230180136417707,-0.5630900754278286,-0.602583776183717,-0.5907618818027955,-0.12732518791728073,1.6909305920094564,-0.17925216907144556,-1.5897450504020285,-1.5388204202102742,-1.3424697066971147,-0.5670374052206374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/percussion_610353_bongo_martillo_120bpm_repique1.flac__degraded_rhythm.wav,-0.10004564320173447,-1.0580606558272556,-0.9743905395404393,-0.9519022720081979,-0.43995074603090045,-0.2033176815722688,-0.3904586144656157,1.2226693349148712,-0.2785970024362397,0.4151710103530431,-0.16306996509940797,-0.36190099879393567,-0.8718697953002992,-0.9645814843212138,-1.3248452827322523,-0.9748523287359888,-1.1513277175137107,-1.0893141256703125,-0.13439228930549085,-0.9888069907154675,-0.8213220764648644,-0.4484221551551192,-0.9490784458541093,-1.064891625261497,-1.1312624559058595,-1.2623365550847832,-1.0954875726315552,-0.12174579106403097,0.9155963701099844,0.9044946947954776,-0.5916627272977487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
guitar/130470_Electric_Guitar_7.mp3,0.48927751075454284,-0.7106377539138284,0.01668476951267876,,,0.9695504988198053,1.3426032074669698,-2.180925330261486,-0.5585300423323455,-0.8367595267573681,-0.45122063600258594,-0.9627137419857872,-1.4947538214101583,-0.9216724406475133,-0.3250099610207515,0.5458893026396582,-0.4100280769239934,-0.058987392326270066,-0.04896297263342313,-0.30588744835282183,-0.4874161639082195,-0.4807329482131385,-0.28206972533324465,-0.5036313714896962,-0.29018966473438407,-0.18964623057671945,-0.42580568222875126,-0.2970418936878944,-0.19814731231716734,-0.12385309729995839,0.17384615787448357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/sfx_629354_2770_1-FP-SWOOSH-SW-TMc_87_D_5.aif__degraded_musicality.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-0.2338982512590348,-2.848842188954253,-1.2064882418781313,0.01818043615712689,-2.038949945248589,1.7734044124321875,-1.8216740640734697,1.5072959299815414,-2.4330559263818303,0.49284801747865004,-1.3994280054894084,1.0351900509762155,-0.7136591171969263,0.46478027452346543,0.43200968720060035,0.12291017800210467,0.6198040426320868,0.34244991569831895,0.6384045786827438,0.3411080430771365,0.3900574339757875,0.57654911112736,0.5358606100188084,0.7213212124485281,0.43548912396061984,5.129973027164664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ambient/632095_Ambience_shutting_down.mp3,0.22313157025815955,-4.937176383825587e-16,0.0,,,-1.0309712174774772,1.0305528189110909,-0.7161120902940498,-0.8984410920148136,-2.002360499919182,-1.494193442336663,-2.828165004663656,-0.8216533645565329,-0.856945714841291,-1.5471903806653342,-0.44866823119815014,-1.4321270970528617,-0.7988347175612868,-1.532250575301491,-1.0218917057719878,-0.6144431212313657,-1.0514330728821608,-1.1945975032041323,-0.8938288773569184,0.28065602917588306,0.9298925273024996,0.04426236120009084,-0.5726515866572964,-1.0385312935165814,-1.3635729086652488,-0.42565387986986813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
audio_degraded/synth_661113_Synth_Bass_Loop_19__degraded_musicality.wav,0.12807944865230836,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,0.05042111416969979,0.08280241824807552,0.709815523980976,-0.41209055711130976,0.703822397855272,0.32642132192457574,0.9570355987394604,0.45019236571726606,0.7854386030751326,0.49849363116161927,0.9448476124268024,0.6063375159202392,0.8193357864824165,1.2913514095419136,1.3976571550176144,1.5683732062308386,1.925452600534429,1.7072670910744447,1.846899440205073,1.7771351352993272,1.8257641368892636,1.6614315594624467,1.5309588202496742,1.3415469264680304,1.2847771054742019,-0.8337374850983664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/drums_457380_kick_8__degraded_musicality.wav,0.12807944865230836,-4.937176383825587e-16,0.0,,-1.9758647301602605,1.9420598081198102,0.27372617528132226,0.004413546885631643,0.7193658656858469,-0.2097562917523648,1.8470340379858197,-0.4210703883269563,1.7739051825109715,-0.32011881217299754,1.603695409139157,-0.20977273539318217,1.3254129395587142,0.08608372331686913,0.3729281462235997,0.41163340649509167,0.5003342138891773,0.8851184004556145,1.0879348558813606,1.4117362314597435,1.4620398629733364,1.6419773944580138,1.8126141572763068,1.8216147420971947,1.311197948726307,0.7260499949037316,-0.6141004110702678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
audio_degraded/percussion_738113_snare_congas_bongos_doumbek_cowbells-3__degraded_rhythm.wav,-0.043014370238223756,0.6790538537398797,-0.6440321031894,0.1551022871323264,-0.1327679492050284,0.5334605042649837,0.752032166847455,-0.37453996259365424,-0.8040653359152788,-2.537046803499166,0.1400425778579556,-1.2145262823123604,-1.059731556580257,-1.940864557026174,-0.9289059974552092,-0.734397698952919,-0.004349707304854551,-0.9459177469317216,-0.018060947061425015,0.9677441828714191,0.15032645453380866,-0.295969321096567,0.3783372680462034,0.3946036743866589,0.25200999320368467,-0.16847561147544998,-0.531190025258814,-0.4089647102854645,-0.19532041009643689,-0.43686451871246956,-0.03898122046781959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/synth_661113_Synth_Bass_Loop_19__degraded_rhythm.wav,0.12807944865230836,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,0.07752647232724129,-0.0486513389878614,0.6085128858269674,-0.42426847035329485,0.62978432293765,0.3120413216288515,0.9178861420541615,0.4544456464816736,0.8307504617646537,0.5037786439788613,0.9708242503589072,0.5612385344193024,0.7681330089573365,1.2847389250277648,1.393234405934743,1.3228422481602276,1.4271084402170682,1.4359544420253485,1.547841686239959,1.3758702337885667,1.3672499689616837,1.4555008328800991,1.6759825929879857,1.4276283235763452,1.3100956157219756,-0.8123582794964974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/guitar_329705_guitar__degraded_rhythm.wav,-0.385202008019288,-0.015791950086974406,0.01668476951267876,-0.2876995365238833,0.48159764444671566,-0.6086710466097474,0.291043838749066,1.5377463691702804,-0.03978799576808924,0.38881058909725535,0.028184246768837545,0.4050572446788531,0.5260655351513382,0.6690001457382319,-0.2366386700855819,0.1667453032253283,-0.3630447748730042,-0.7468082467941283,-0.07109824292254811,0.9362138896096579,1.3039699157848905,0.7423812808709004,-0.22917053017113903,-0.3680161462497479,-0.3925699216190742,-0.2942153967783686,-0.36800204629656164,-0.5537383561292708,-0.6478778759694372,-0.5913285617359318,-0.5949431639052959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/piano_528014_Gm_-_Piano_Chord__degraded_musicality.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-0.921068438401812,-1.0391048008079768,0.41087676819831076,-0.8475012781616884,-0.3101504250712464,-1.3395816056263516,-1.389384510443121,-2.1490381878635354,-2.312892141608505,-2.7761089182931804,-2.3355782293284766,-1.7698146768562104,-0.8315942499469064,-0.3001932993393566,-1.093241907367911,-1.7978620645265428,-1.6616047739749218,-0.8610839566998828,0.8972136006718018,-0.2549071168794826,-0.6336683728947888,1.7774653561050828,0.024979915817518787,-1.6341122008316404,-1.4268166982206694,-0.5807864486749437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
guitar/333245_BBKing.mp3,0.22313157025815955,-0.36321485200040143,0.3470432058637181,,,-0.13333689244474145,-0.9149065917698028,-0.5438915996578272,-0.8395279508083934,-0.4359179041327876,-1.9168469742242296,-0.5852777668353906,0.07916557681155006,0.8912206223702243,0.9962373340884743,2.1540112305742336,1.7109709500166181,1.6818797981268692,-1.4310144590288199,-0.9260214290870165,0.2977031200012883,-0.8254829979147573,-1.1000404935569355,-1.032355648040866,-1.301055885715913,-1.0914449343066763,-1.0916610736618872,-0.9479102524196314,-1.4645740759062438,-1.544883867254921,0.3601765609557941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/ambient_637292_Colombian_Airport_Ambience_FormatA__degraded_rhythm.wav,-0.19509776480758564,-4.937176383825587e-16,0.0,-2.058906831148722,,0.370909178252125,1.18204651207053,-1.136538320038032,0.28970627963676465,0.03303083140939185,-0.2530550075298172,0.3993844547093139,-0.4249238015129573,0.3055342195687674,-0.33447794388042923,0.8295015958786474,-0.2105812848873507,0.057600833489521046,0.9281130571547089,0.8062255435571258,0.7221771892256429,0.7161412260478375,0.9445384304718184,0.4718988120395557,0.11883973579860506,0.21808371588166925,0.49583387301919296,0.2850388909034511,0.5417024185337683,1.0211536785058852,-0.08405426623111542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
audio_degraded/drums_457377_kick_18__degraded_rhythm.wav,-1.2026502538296082,-4.937176383825587e-16,0.0,-2.058906831148722,,2.077604753518681,-0.09257090455723188,0.1917574414074817,0.5419994508155836,-0.4768861378937975,1.0992563316207502,-0.7041309711529988,1.2489011550270195,-0.7550417885893809,1.397427805495097,-0.5385193494121385,1.435083285110757,-0.7805159670945665,0.7053681384605418,1.1438264311638242,1.5325633965376833,1.459876907147003,1.2547068494786329,1.0856836775077683,0.5361627713918682,-0.015118160794056427,-0.1377170307000796,0.21384988681499426,0.5497642001709905,0.682635205274457,0.04988279464118839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
audio_degraded/sfx_317764_SFX_Explosion_16__degraded_musicality.wav,0.07104817568879766,-2.7951751653943906,-2.626182721295636,-2.058906831148722,-1.9758647301602605,0.7546489550089659,0.41192231875166485,0.14759972589372566,-0.4865407514680562,-0.8200533709134527,0.7837462846442363,0.2207551248536424,1.1783398624346721,-0.6155528456764019,1.0698868271377524,0.3664421688693532,1.2943810967277738,-0.6421581269091557,0.8305765081278675,0.8400456846391575,0.717601646783967,0.9171909859604177,0.8723484835392046,1.0192812628955943,0.9028068361136388,0.8595518280921566,0.7282826054361243,0.5654597896364796,0.5859192094154868,0.7623702274865622,-0.3503284872713646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/guitar_130467_Electric_Guitar_3__degraded_musicality.wav,0.7364130269297559,-1.0580606558272556,-0.6440321031894,-0.4774717466622589,-0.685696983491598,1.0395736196127852,-0.2839988025510216,-0.1259157258723738,-1.3160024584655905,-1.4625257028143253,2.203484198362909,-2.286150634110745,2.064266972246755,-1.3722799704606485,2.0463463256836327,-0.6489163724396608,1.1596032659316866,-0.7988901685507355,-1.1161703207572546,-0.8192676209046872,-1.1167039729487584,-0.5189472301442797,-0.1975140134885976,-1.1493424674364008,-1.4337455748126668,-1.3689889065526966,-1.1928283127996897,-0.8129671042471375,0.290204314924344,-0.9000124344879503,0.8744302090359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/guitar_792876_7_String_Clean_Guitar_Arp_-_Loopable__degraded_rhythm.wav,3.302820310287738,-0.015791950086974406,0.3470432058637181,-0.2876995365238833,0.7887804412725877,0.39361134494828653,1.9477554421104333,0.49703803876645336,-1.08407294521415,1.6437162678141333,-0.2363882160724041,-1.886629456550934,-0.47639588197121224,1.7357303860843258,0.8497098011968544,-0.37790668213744694,-0.8329576088644769,0.12187919737481497,-0.8204030225282162,-0.4495399694332533,0.7175027053321621,0.5871242411289055,0.09481003684279155,-0.11267800007550301,-0.24448969454355113,0.25944255070779537,-0.16006582578328904,0.4023474079048153,0.4050251230739696,-0.6709474156177855,-0.5464713451012838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/drums_760553_96_BPM_Industrial_Drum_Loop__6444__WAV___degraded_rhythm.wav,-0.4992645539463094,0.33163095182645264,-0.9743905395404393,-0.06629862469577844,-0.43995074603090045,0.4035749097691395,-0.20659638012698384,-0.007311452610859599,-0.17561808355229758,1.5012347608015932,1.0450632922491867,1.9634748208675736,1.4940957695932886,1.547578316562583,1.1087641603192548,1.3695641202599471,0.6893501586243359,0.7819757423531267,1.0481585765019845,1.3132830294723599,1.447830037152803,1.7128512606646213,1.5414127612059083,1.478415302742704,1.2832834558891522,1.0631628712093908,0.8779230942633391,0.6732517755191214,0.609327066034544,0.8598877879880296,-0.4611204156191164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/percussion_455509_LP_Congas_Quinto_Muted_Slap__degraded_rhythm.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-1.2059408212167524,-1.2917153581661203,0.21469979755212687,-0.5326919140759258,-0.18451695135752094,-0.62479706269077,-0.1725507806135837,-0.1321376809812002,0.6339422040434824,0.9263638671885155,1.7453031150360625,1.428944419386061,1.130276339644559,-0.24912744832357211,-0.46252134097082215,-0.7802792383946175,-0.5217231301011058,-0.3807305843341985,-0.3514855301473498,0.008706361942859368,2.0289532495266456,-0.19858482465126231,-0.8260315010079377,-0.7014037244022714,-0.5825668221352053,-0.26506928255374684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/guitar_616236_47__degraded_musicality.wav,-0.2331186134499261,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-1.9345928983591618,0.038276375096074365,1.9238435923972241,1.0701051986423862,1.124113517572263,1.4162008008226663,0.4009868203837156,0.21585453188563505,-0.4108974573525384,-0.5485225682341985,-0.2580051829831068,-0.546754089088519,-0.2520458332462009,-0.525836525444463,-0.993615843066972,-1.340112584326569,0.04515526910004772,1.5647446196844967,0.9016852034551198,-0.7983663022530171,-0.23566765447989574,0.7398978204734237,1.4310817063176546,0.6409645628829178,-0.10692926442090138,-0.7235318525030746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/drums_760581_137_BPM_Industrial_Drum_Loop__6450__WAV___degraded_musicality.wav,-1.4497857700048211,-0.015791950086974406,-0.9743905395404393,0.47138930402961904,-0.9007249412697085,0.5763280798743697,1.9341940650603486,0.8250588038231049,-1.5178866530010147,1.5537258082423717,1.7578454530501453,-0.6234714568808817,-0.4499437384337459,2.5939532678938773,1.4742125253230114,-0.43071943564237164,0.12699799991074218,1.7477676959945943,0.8543433976793761,0.7363364309047652,0.6409899814202258,0.6881973991322625,0.6585371576820228,0.7820735025560572,0.7252905552413305,0.9174970330834258,1.1555546169912676,1.7841218666106076,1.2354963690277045,1.094716562276825,-0.847084788078157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/synth_661115_Synth_Bass_Loop_24__degraded_rhythm.wav,0.12807944865230836,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,0.09923188104510873,-0.001219793503272166,0.5672131294819822,-0.46027991484328346,0.5423304974445667,0.18198391533141603,0.7594472642057496,0.26301175368796886,0.6241416417118614,0.32088530477409893,0.7972224009261812,0.47913995925001507,0.6949870026551959,1.3651537422440276,1.2960798200947579,1.12825039708364,1.2114456873762969,1.1107100159764867,1.1788039820874174,1.129582564998101,1.1008837133828644,0.9862661551776173,1.069115204759647,1.1078254806345649,1.2874238629368255,-0.796122096069087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/sfx_322494_Explosion_12__degraded_rhythm.wav,-0.043014370238223756,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-0.9887435919115979,-0.24806267658680511,1.252103444629755,0.47518611117338405,1.4513744333458392,1.0590349475892582,1.4830716450417873,1.6500686009796928,1.3239730651555282,1.0773331652213036,1.2727708982389554,1.1149376149485963,0.9095670587955066,1.3976547138516282,1.4450260331273816,1.3072469765977022,1.3666998836206408,1.2576803105164445,1.4269873104597535,1.2626369324276028,1.0708618160932801,0.9849597506539713,0.9982415997234246,1.0123697342734819,1.2162330894579467,-0.6215120102138896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
guitar/800689_Acoustic_Guitar_Oneshot_Slice_58.mp3,1.2496944836013522,-1.0580606558272556,0.3470432058637181,,,0.17464788145322319,0.09426559877478459,-0.02646137670869533,-0.21870620285313186,-0.9115158738620838,0.4289036937312621,0.2746263974753484,0.2827664849421953,0.5168990384815656,-0.24586799333357817,0.8719244213845817,0.25035267038171677,1.0327341484309114,-0.15002534722085334,0.060473097705323366,0.8296828232111709,-0.001809101352636309,-0.10488617508374641,0.008156487839632326,0.14438610294856657,-0.17296415422956132,-0.10505553848707183,0.2741155205683243,0.15193669157124937,-0.02787393209846893,0.3228782814738175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/guitar_683038_Harmonic_b4__degraded_musicality.wav,-0.42322285666162845,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-2.136837710608497,-1.3582488771094872,0.8493347159593998,-0.423421332958373,0.3366854794673318,0.2080177215608355,1.0266281505190946,1.4922832882581758,2.7633656483893283,3.323964777958814,4.1296047882122675,2.542760467278428,1.088802240179037,-0.4279782892804163,-0.39563275667803827,-0.3770436014157835,-0.17642234660444908,-0.09826367382232519,-0.13138779415754492,-0.4453263755125891,-0.7950309896513185,-0.3970837142904078,1.7466556480739326,-0.24175002452422548,-0.5475516584723156,-0.49303195506618447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/guitar_683041_Harmonic_f_4__degraded_rhythm.wav,2.7015437810249287e-16,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-2.1393559646531317,-1.2740454319327519,0.843602061292183,-0.5915840375931747,-0.17938521146502057,-0.5714068508896318,-0.19113503339427942,-0.49193455540862435,0.21961182843656737,0.8828219873245418,2.85015233632226,3.281235934661013,3.597232108581658,-1.376187222902013,-1.4108811086186253,-1.4765970389647771,-1.4298744337513514,-1.3362269576175456,-0.6871064273355267,2.3886986945239923,-0.35513315345513374,-1.4647118123419687,-1.5153381538505495,-1.4450404641309762,-1.4299878214636677,-0.06328185434094342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/guitar_248176_E_String_03__degraded_rhythm.wav,-0.004993521595883284,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-1.1889627685076718,-1.0535753766334854,1.5245061151738548,0.48742753783442333,1.6007212848862515,1.2374156820625473,1.5650091414331226,0.9811617980250718,0.9972057554977557,0.5539206829142422,0.9965512950215584,0.6390792033182422,0.8504201168713145,-1.6932249794564482,-1.7267738265667283,-1.2377060579651846,0.2149123373635537,2.201296318810224,0.09578596821968637,-1.4450443947362945,-1.8132810867898221,-1.8180029475243151,-1.8666856931942868,-1.7387777219778933,-1.6711270629628117,-0.6825166887899273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/guitar_632817_Live_acoustic_arpeggio__degraded_rhythm.wav,-0.004993521595883284,-0.015791950086974406,0.3470432058637181,-0.2876995365238833,0.7887804412725877,1.1586709237066113,0.6490593422337263,-0.37131791228855304,-0.4681282595834449,0.3062343807696479,-0.0910869050950108,-0.7841411664409159,-0.4622740042363682,-0.06489452202654786,0.7472290824395139,0.5258307612506116,-0.036304509524539404,-1.6713922837229969,0.08363711398235035,-0.780732881370221,-0.27361642901747174,-1.1837236344717876,-1.564352207535035,-1.2519115980503803,0.3678602609439649,0.11914269064175625,-1.0326141593747329,-1.300939700106545,-1.2284043115033436,-0.3170238341315485,0.025057573108912688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/drums_760618_232_BPM_Industrial_Drum_Loop__6462__WAV___degraded_rhythm.wav,-0.10004564320173447,0.33163095182645264,-0.6440321031894,-0.06629862469577844,-0.1327679492050284,0.9128315658652973,0.3630849756810022,0.3989546386898469,0.7988285185471936,0.6393926293353628,1.0607409396736254,0.6446470213184172,0.776971614244098,0.43963302308600616,0.7778212501300679,0.626352580273726,0.6793536078461694,0.7669367318754383,0.9684572848999864,0.8692382355912186,0.6711493847180062,0.6964264813342089,0.5083157734022333,0.6053886958772798,0.7235048666221023,0.9568752387637335,1.1271737936507018,1.2927306414901227,1.1104121382514238,0.995917314979397,-0.5710229352366029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audio_degraded/guitar_616270_78__degraded_rhythm.wav,-0.13806649184407493,0.6790538537398797,0.6774016422147574,0.1551022871323264,1.0959632380984596,-1.9370011773554034,-1.0932509300920692,0.07321225471819535,-0.6124744282434977,-1.0748028856725411,0.47631098521949927,-0.7275357038973524,-0.06908592625145407,-0.5730730636498814,0.8884831882707391,1.9958186920436605,3.2229832298719914,3.1002407332911868,-1.6299309706116798,-1.5432769663572863,-1.7259297161338283,-1.749709191566769,-1.6770789169826348,-0.8132808070220328,2.4941471902487042,-0.9643969715602033,-1.7882830282033335,-1.7894150721999893,-1.6958186756265972,-1.7275773789789548,0.37498747630498935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
